CO2_Limit,Generator,AP_g
2486.7305,CCGT,7526
2486.7305,Coal,658.3417481
2487.7305,Diesel,259.1320575
2487.7305,OCGT,4700
2487.7305,CCGT,7526
2487.7305,Coal,668.6566232
2488.7305,Diesel,249.6315147
2488.7305,OCGT,4700
2488.7305,CCGT,7526
2488.7305,Coal,678.9714984
2489.7305,Diesel,240.1309718
2489.7305,OCGT,4700
2489.7305,CCGT,7526
2489.7305,Coal,689.2863735
2490.7305,Diesel,230.6304289
2490.7305,OCGT,4700
2490.7305,CCGT,7526
2490.7305,Coal,699.6012486
2491.7305,Diesel,221.129886
2491.7305,OCGT,4700
2491.7305,CCGT,7526
2491.7305,Coal,709.9161238
2492.7305,Diesel,211.6293431
2492.7305,OCGT,4700
2492.7305,CCGT,7526
2492.7305,Coal,720.2309989
2493.7305,Diesel,202.1288002
2493.7305,OCGT,4700
2493.7305,CCGT,7526
2493.7305,Coal,730.545874
2494.7305,Diesel,192.6282573
2494.7305,OCGT,4700
2494.7305,CCGT,7526
2494.7305,Coal,740.8607492
2495.7305,Diesel,183.1277144
2495.7305,OCGT,4700
2495.7305,CCGT,7526
2495.7305,Coal,751.1756243
2496.7305,Diesel,173.6271716
2496.7305,OCGT,4700
2496.7305,CCGT,7526
2496.7305,Coal,761.4904995
2497.7305,Diesel,164.1266287
2497.7305,OCGT,4700
2497.7305,CCGT,7526
2497.7305,Coal,771.8053746
2498.7305,Diesel,154.6260858
2498.7305,OCGT,4700
2498.7305,CCGT,7526
2498.7305,Coal,782.1202497
2499.7305,Diesel,145.1255429
2499.7305,OCGT,4700
2499.7305,CCGT,7526
2499.7305,Coal,792.4351249
2500.7305,Diesel,135.625
2500.7305,OCGT,4700
2500.7305,CCGT,7526
2500.7305,Coal,802.75
2501.7305,Diesel,126.1244571
2501.7305,OCGT,4700
2501.7305,CCGT,7526
2501.7305,Coal,813.0648751
2502.7305,Diesel,116.6239142
2502.7305,OCGT,4700
2502.7305,CCGT,7526
2502.7305,Coal,823.3797503
2503.7305,Diesel,107.1233713
2503.7305,OCGT,4700
2503.7305,CCGT,7526
2503.7305,Coal,833.6946254
2504.7305,Diesel,97.62282845
2504.7305,OCGT,4700
2504.7305,CCGT,7526
2504.7305,Coal,844.0095005
2505.7305,Diesel,88.12228556
2505.7305,OCGT,4700
2505.7305,CCGT,7526
2505.7305,Coal,854.3243757
2506.7305,Diesel,78.62174267
2506.7305,OCGT,4700
2506.7305,CCGT,7526
2506.7305,Coal,864.6392508
2507.7305,Diesel,69.12119978
2507.7305,OCGT,4700
2507.7305,CCGT,7526
2507.7305,Coal,874.954126
2508.7305,Diesel,59.62065689
2508.7305,OCGT,4700
2508.7305,CCGT,7526
2508.7305,Coal,885.2690011
2509.7305,Diesel,50.12011401
2509.7305,OCGT,4700
2509.7305,CCGT,7526
2509.7305,Coal,895.5838762
2510.7305,Diesel,40.61957112
2510.7305,OCGT,4700
2510.7305,CCGT,7526
2510.7305,Coal,905.8987514
2511.7305,Diesel,35
2511.7305,OCGT,4682.320902
2511.7305,CCGT,7545.936004
2511.7305,Coal,912
2512.7305,Diesel,35
2512.7305,OCGT,4639.042818
2512.7305,CCGT,7594.73895
2512.7305,Coal,912
2513.7305,Diesel,35
2513.7305,OCGT,4595.764733
2513.7305,CCGT,7643.541897
2513.7305,Coal,912
2514.7305,Diesel,35
2514.7305,OCGT,4552.486648
2514.7305,CCGT,7692.344843
2514.7305,Coal,912
2515.7305,Diesel,35
2515.7305,OCGT,4509.208564
2515.7305,CCGT,7741.14779
2515.7305,Coal,912
2516.7305,Diesel,35
2516.7305,OCGT,4465.930479
2516.7305,CCGT,7789.950737
2516.7305,Coal,912
2517.7305,Diesel,35
2517.7305,OCGT,4422.652394
2517.7305,CCGT,7838.753683
2517.7305,Coal,912
2518.7305,Diesel,35
2518.7305,OCGT,4379.374309
2518.7305,CCGT,7887.55663
2518.7305,Coal,912
2519.7305,Diesel,35
2519.7305,OCGT,4336.096225
2519.7305,CCGT,7936.359576
2519.7305,Coal,912
2520.7305,Diesel,35
2520.7305,OCGT,4292.81814
2520.7305,CCGT,7985.162523
2520.7305,Coal,912
2521.7305,Diesel,35
2521.7305,OCGT,4249.540055
2521.7305,CCGT,8033.96547
2521.7305,Coal,912
2522.7305,Diesel,35
2522.7305,OCGT,4206.261971
2522.7305,CCGT,8082.768416
2522.7305,Coal,912
2523.7305,Diesel,35
2523.7305,OCGT,4162.983886
2523.7305,CCGT,8131.571363
2523.7305,Coal,912
2524.7305,Diesel,35
2524.7305,OCGT,4119.705801
2524.7305,CCGT,8180.374309
2524.7305,Coal,912
2525.7305,Diesel,35
2525.7305,OCGT,4076.427716
2525.7305,CCGT,8229.177256
2525.7305,Coal,912
2526.7305,Diesel,35
2526.7305,OCGT,4033.149632
2526.7305,CCGT,8277.980203
2526.7305,Coal,912
2527.7305,Diesel,35
2527.7305,OCGT,3989.871547
2527.7305,CCGT,8326.783149
2527.7305,Coal,912
2528.7305,Diesel,35
2528.7305,OCGT,3946.593462
2528.7305,CCGT,8375.586096
2528.7305,Coal,912
2529.7305,Diesel,35
2529.7305,OCGT,3903.315378
2529.7305,CCGT,8424.389042
2529.7305,Coal,912
2530.7305,Diesel,35
2530.7305,OCGT,3860.037293
2530.7305,CCGT,8473.191989
2530.7305,Coal,912
2531.7305,Diesel,35
2531.7305,OCGT,3816.759208
2531.7305,CCGT,8521.994936
2531.7305,Coal,912
2532.7305,Diesel,35
2532.7305,OCGT,3773.481123
2532.7305,CCGT,8570.797882
2532.7305,Coal,912
2533.7305,Diesel,35
2533.7305,OCGT,3730.203039
2533.7305,CCGT,8619.600829
2533.7305,Coal,912
2534.7305,Diesel,35
2534.7305,OCGT,3686.924954
2534.7305,CCGT,8668.403775
2534.7305,Coal,912
2535.7305,Diesel,35
2535.7305,OCGT,3643.646869
2535.7305,CCGT,8717.206722
2535.7305,Coal,912
2536.7305,Diesel,35
2536.7305,OCGT,3600.368785
2536.7305,CCGT,8766.009669
2536.7305,Coal,912
2537.7305,Diesel,35
2537.7305,OCGT,3557.0907
2537.7305,CCGT,8814.812615
2537.7305,Coal,912
2538.7305,Diesel,35
2538.7305,OCGT,3513.812615
2538.7305,CCGT,8863.615562
2538.7305,Coal,912
2539.7305,Diesel,35
2539.7305,OCGT,3470.53453
2539.7305,CCGT,8912.418508
2539.7305,Coal,912
2540.7305,Diesel,35
2540.7305,OCGT,3427.256446
2540.7305,CCGT,8961.221455
2540.7305,Coal,912
2541.7305,Diesel,35
2541.7305,OCGT,3383.978361
2541.7305,CCGT,9010.024401
2541.7305,Coal,912
2542.7305,Diesel,35
2542.7305,OCGT,3340.700276
2542.7305,CCGT,9058.827348
2542.7305,Coal,912
2543.7305,Diesel,35
2543.7305,OCGT,3297.422192
2543.7305,CCGT,9107.630295
2543.7305,Coal,912
2544.7305,Diesel,35
2544.7305,OCGT,3254.144107
2544.7305,CCGT,9156.433241
2544.7305,Coal,912
2545.7305,Diesel,35
2545.7305,OCGT,3210.866022
2545.7305,CCGT,9205.236188
2545.7305,Coal,912
2546.7305,Diesel,35
2546.7305,OCGT,3167.587937
2546.7305,CCGT,9254.039134
2546.7305,Coal,912
2547.7305,Diesel,35
2547.7305,OCGT,3124.309853
2547.7305,CCGT,9302.842081
2547.7305,Coal,912
2548.7305,Diesel,35
2548.7305,OCGT,3081.031768
2548.7305,CCGT,9351.645028
2548.7305,Coal,912
2549.7305,Diesel,35
2549.7305,OCGT,3037.753683
2549.7305,CCGT,9400.447974
2549.7305,Coal,912
2550.7305,Diesel,35
2550.7305,OCGT,2994.475599
2550.7305,CCGT,9449.250921
2550.7305,Coal,912
2551.7305,Diesel,35
2551.7305,OCGT,2951.197514
2551.7305,CCGT,9498.053867
2551.7305,Coal,912
2552.7305,Diesel,35
2552.7305,OCGT,2907.919429
2552.7305,CCGT,9546.856814
2552.7305,Coal,912
2553.7305,Diesel,35
2553.7305,OCGT,2864.641344
2553.7305,CCGT,9595.659761
2553.7305,Coal,912
2554.7305,Diesel,35
2554.7305,OCGT,2821.36326
2554.7305,CCGT,9644.462707
2554.7305,Coal,912
2555.7305,Diesel,35
2555.7305,OCGT,2778.085175
2555.7305,CCGT,9693.265654
2555.7305,Coal,912
2556.7305,Diesel,35
2556.7305,OCGT,2734.80709
2556.7305,CCGT,9742.0686
2556.7305,Coal,912
2557.7305,Diesel,35
2557.7305,OCGT,2691.529006
2557.7305,CCGT,9790.871547
2557.7305,Coal,912
2558.7305,Diesel,35
2558.7305,OCGT,2648.250921
2558.7305,CCGT,9839.674494
2558.7305,Coal,912
2559.7305,Diesel,35
2559.7305,OCGT,2604.972836
2559.7305,CCGT,9888.47744
2559.7305,Coal,912
2560.7305,Diesel,35
2560.7305,OCGT,2561.694751
2560.7305,CCGT,9937.280387
2560.7305,Coal,912
2561.7305,Diesel,35
2561.7305,OCGT,2518.416667
2561.7305,CCGT,9986.083333
2561.7305,Coal,912
2562.7305,Diesel,35
2562.7305,OCGT,2475.138582
2562.7305,CCGT,10034.88628
2562.7305,Coal,912
2563.7305,Diesel,35
2563.7305,OCGT,2440.31437
2563.7305,CCGT,10070
2563.7305,Coal,914.9798714
2564.7305,Diesel,35
2564.7305,OCGT,2427.174867
2564.7305,CCGT,10070
2564.7305,Coal,925.6032989
2565.7305,Diesel,35
2565.7305,OCGT,2414.035365
2565.7305,CCGT,10070
2565.7305,Coal,936.2267263
2566.7305,Diesel,35
2566.7305,OCGT,2400.895862
2566.7305,CCGT,10070
2566.7305,Coal,946.8501538
2567.7305,Diesel,35
2567.7305,OCGT,2387.75636
2567.7305,CCGT,10070
2567.7305,Coal,957.4735812
2568.7305,Diesel,35
2568.7305,OCGT,2374.616858
2568.7305,CCGT,10070
2568.7305,Coal,968.0970087
2569.7305,Diesel,35
2569.7305,OCGT,2361.477355
2569.7305,CCGT,10070
2569.7305,Coal,978.7204361
2570.7305,Diesel,35
2570.7305,OCGT,2348.337853
2570.7305,CCGT,10070
2570.7305,Coal,989.3438636
2571.7305,Diesel,35
2571.7305,OCGT,2335.198351
2571.7305,CCGT,10070
2571.7305,Coal,999.967291
2572.7305,Diesel,35
2572.7305,OCGT,2322.058848
2572.7305,CCGT,10070
2572.7305,Coal,1010.590718
2573.7305,Diesel,35
2573.7305,OCGT,2308.919346
2573.7305,CCGT,10070
2573.7305,Coal,1021.214146
2574.7305,Diesel,35
2574.7305,OCGT,2295.779843
2574.7305,CCGT,10070
2574.7305,Coal,1031.837573
2575.7305,Diesel,35
2575.7305,OCGT,2282.640341
2575.7305,CCGT,10070
2575.7305,Coal,1042.461001
2576.7305,Diesel,35
2576.7305,OCGT,2269.500839
2576.7305,CCGT,10070
2576.7305,Coal,1053.084428
2577.7305,Diesel,35
2577.7305,OCGT,2256.361336
2577.7305,CCGT,10070
2577.7305,Coal,1063.707856
2578.7305,Diesel,35
2578.7305,OCGT,2243.221834
2578.7305,CCGT,10070
2578.7305,Coal,1074.331283
2579.7305,Diesel,35
2579.7305,OCGT,2230.082332
2579.7305,CCGT,10070
2579.7305,Coal,1084.954711
2580.7305,Diesel,35
2580.7305,OCGT,2216.942829
2580.7305,CCGT,10070
2580.7305,Coal,1095.578138
2581.7305,Diesel,35
2581.7305,OCGT,2203.803327
2581.7305,CCGT,10070
2581.7305,Coal,1106.201566
2582.7305,Diesel,35
2582.7305,OCGT,2190.663824
2582.7305,CCGT,10070
2582.7305,Coal,1116.824993
2583.7305,Diesel,35
2583.7305,OCGT,2177.524322
2583.7305,CCGT,10070
2583.7305,Coal,1127.44842
2584.7305,Diesel,35
2584.7305,OCGT,2164.38482
2584.7305,CCGT,10070
2584.7305,Coal,1138.071848
2585.7305,Diesel,35
2585.7305,OCGT,2151.245317
2585.7305,CCGT,10070
2585.7305,Coal,1148.695275
2586.7305,Diesel,35
2586.7305,OCGT,2138.105815
2586.7305,CCGT,10070
2586.7305,Coal,1159.318703
2587.7305,Diesel,35
2587.7305,OCGT,2124.966313
2587.7305,CCGT,10070
2587.7305,Coal,1169.94213
2588.7305,Diesel,35
2588.7305,OCGT,2111.82681
2588.7305,CCGT,10070
2588.7305,Coal,1180.565558
2589.7305,Diesel,35
2589.7305,OCGT,2098.687308
2589.7305,CCGT,10070
2589.7305,Coal,1191.188985
2590.7305,Diesel,35
2590.7305,OCGT,2085.547805
2590.7305,CCGT,10070
2590.7305,Coal,1201.812413
2591.7305,Diesel,35
2591.7305,OCGT,2072.408303
2591.7305,CCGT,10070
2591.7305,Coal,1212.43584
2592.7305,Diesel,35
2592.7305,OCGT,2059.268801
2592.7305,CCGT,10070
2592.7305,Coal,1223.059268
2593.7305,Diesel,35
2593.7305,OCGT,2046.129298
2593.7305,CCGT,10070
2593.7305,Coal,1233.682695
2594.7305,Diesel,35
2594.7305,OCGT,2032.989796
2594.7305,CCGT,10070
2594.7305,Coal,1244.306122
2595.7305,Diesel,35
2595.7305,OCGT,2019.850294
2595.7305,CCGT,10070
2595.7305,Coal,1254.92955
2596.7305,Diesel,35
2596.7305,OCGT,2006.710791
2596.7305,CCGT,10070
2596.7305,Coal,1265.552977
2597.7305,Diesel,35
2597.7305,OCGT,1993.571289
2597.7305,CCGT,10070
2597.7305,Coal,1276.176405
2598.7305,Diesel,35
2598.7305,OCGT,1980.431786
2598.7305,CCGT,10070
2598.7305,Coal,1286.799832
2599.7305,Diesel,35
2599.7305,OCGT,1967.292284
2599.7305,CCGT,10070
2599.7305,Coal,1297.42326
2600.7305,Diesel,35
2600.7305,OCGT,1954.152782
2600.7305,CCGT,10070
2600.7305,Coal,1308.046687
2601.7305,Diesel,35
2601.7305,OCGT,1941.013279
2601.7305,CCGT,10070
2601.7305,Coal,1318.670115
2602.7305,Diesel,35
2602.7305,OCGT,1927.873777
2602.7305,CCGT,10070
2602.7305,Coal,1329.293542
2603.7305,Diesel,35
2603.7305,OCGT,1914.734275
2603.7305,CCGT,10070
2603.7305,Coal,1339.91697
2604.7305,Diesel,35
2604.7305,OCGT,1901.594772
2604.7305,CCGT,10070
2604.7305,Coal,1350.540397
2605.7305,Diesel,35
2605.7305,OCGT,1888.45527
2605.7305,CCGT,10070
2605.7305,Coal,1361.163824
2606.7305,Diesel,35
2606.7305,OCGT,1875.315767
2606.7305,CCGT,10070
2606.7305,Coal,1371.787252
2607.7305,Diesel,35
2607.7305,OCGT,1862.176265
2607.7305,CCGT,10070
2607.7305,Coal,1382.410679
2608.7305,Diesel,35
2608.7305,OCGT,1849.036763
2608.7305,CCGT,10070
2608.7305,Coal,1393.034107
2609.7305,Diesel,35
2609.7305,OCGT,1835.89726
2609.7305,CCGT,10070
2609.7305,Coal,1403.657534
2610.7305,Diesel,35
2610.7305,OCGT,1822.757758
2610.7305,CCGT,10070
2610.7305,Coal,1414.280962
2611.7305,Diesel,35
2611.7305,OCGT,1809.618256
2611.7305,CCGT,10070
2611.7305,Coal,1424.904389
2612.7305,Diesel,35
2612.7305,OCGT,1796.478753
2612.7305,CCGT,10070
2612.7305,Coal,1435.527817
2613.7305,Diesel,35
2613.7305,OCGT,1783.339251
2613.7305,CCGT,10070
2613.7305,Coal,1446.151244
2614.7305,Diesel,35
2614.7305,OCGT,1770.199748
2614.7305,CCGT,10070
2614.7305,Coal,1456.774672
2615.7305,Diesel,35
2615.7305,OCGT,1757.060246
2615.7305,CCGT,10070
2615.7305,Coal,1467.398099
2616.7305,Diesel,35
2616.7305,OCGT,1743.920744
2616.7305,CCGT,10070
2616.7305,Coal,1478.021526
2617.7305,Diesel,35
2617.7305,OCGT,1730.781241
2617.7305,CCGT,10070
2617.7305,Coal,1488.644954
2618.7305,Diesel,35
2618.7305,OCGT,1717.641739
2618.7305,CCGT,10070
2618.7305,Coal,1499.268381
2619.7305,Diesel,35
2619.7305,OCGT,1704.502237
2619.7305,CCGT,10070
2619.7305,Coal,1509.891809
2620.7305,Diesel,35
2620.7305,OCGT,1691.362734
2620.7305,CCGT,10070
2620.7305,Coal,1520.515236
2621.7305,Diesel,35
2621.7305,OCGT,1678.223232
2621.7305,CCGT,10070
2621.7305,Coal,1531.138664
2622.7305,Diesel,35
2622.7305,OCGT,1665.083729
2622.7305,CCGT,10070
2622.7305,Coal,1541.762091
2623.7305,Diesel,35
2623.7305,OCGT,1651.944227
2623.7305,CCGT,10070
2623.7305,Coal,1552.385519
2624.7305,Diesel,35
2624.7305,OCGT,1638.804725
2624.7305,CCGT,10070
2624.7305,Coal,1563.008946
2625.7305,Diesel,35
2625.7305,OCGT,1625.665222
2625.7305,CCGT,10070
2625.7305,Coal,1573.632373
2626.7305,Diesel,35
2626.7305,OCGT,1612.52572
2626.7305,CCGT,10070
2626.7305,Coal,1584.255801
2627.7305,Diesel,35
2627.7305,OCGT,1599.386218
2627.7305,CCGT,10070
2627.7305,Coal,1594.879228
2628.7305,Diesel,35
2628.7305,OCGT,1586.246715
2628.7305,CCGT,10070
2628.7305,Coal,1605.502656
2629.7305,Diesel,35
2629.7305,OCGT,1573.107213
2629.7305,CCGT,10070
2629.7305,Coal,1616.126083
2630.7305,Diesel,35
2630.7305,OCGT,1559.96771
2630.7305,CCGT,10070
2630.7305,Coal,1626.749511
2631.7305,Diesel,35
2631.7305,OCGT,1546.828208
2631.7305,CCGT,10070
2631.7305,Coal,1637.372938
2632.7305,Diesel,35
2632.7305,OCGT,1533.688706
2632.7305,CCGT,10070
2632.7305,Coal,1647.996366
2633.7305,Diesel,35
2633.7305,OCGT,1520.549203
2633.7305,CCGT,10070
2633.7305,Coal,1658.619793
2634.7305,Diesel,35
2634.7305,OCGT,1507.409701
2634.7305,CCGT,10070
2634.7305,Coal,1669.243221
2635.7305,Diesel,35
2635.7305,OCGT,1494.270198
2635.7305,CCGT,10070
2635.7305,Coal,1679.866648
2636.7305,Diesel,35
2636.7305,OCGT,1481.130696
2636.7305,CCGT,10070
2636.7305,Coal,1690.490075
2637.7305,Diesel,35
2637.7305,OCGT,1467.991194
2637.7305,CCGT,10070
2637.7305,Coal,1701.113503
2638.7305,Diesel,35
2638.7305,OCGT,1454.851691
2638.7305,CCGT,10070
2638.7305,Coal,1711.73693
2639.7305,Diesel,35
2639.7305,OCGT,1441.712189
2639.7305,CCGT,10070
2639.7305,Coal,1722.360358
2640.7305,Diesel,35
2640.7305,OCGT,1428.572687
2640.7305,CCGT,10070
2640.7305,Coal,1732.983785
2641.7305,Diesel,35
2641.7305,OCGT,1415.433184
2641.7305,CCGT,10070
2641.7305,Coal,1743.607213
2642.7305,Diesel,35
2642.7305,OCGT,1402.293682
2642.7305,CCGT,10070
2642.7305,Coal,1754.23064
2643.7305,Diesel,35
2643.7305,OCGT,1389.154179
2643.7305,CCGT,10070
2643.7305,Coal,1764.854068
2644.7305,Diesel,35
2644.7305,OCGT,1376.014677
2644.7305,CCGT,10070
2644.7305,Coal,1775.477495
2645.7305,Diesel,35
2645.7305,OCGT,1362.875175
2645.7305,CCGT,10070
2645.7305,Coal,1786.100923
2646.7305,Diesel,35
2646.7305,OCGT,1349.735672
2646.7305,CCGT,10070
2646.7305,Coal,1796.72435
2647.7305,Diesel,35
2647.7305,OCGT,1336.59617
2647.7305,CCGT,10070
2647.7305,Coal,1807.347777
2648.7305,Diesel,35
2648.7305,OCGT,1323.456668
2648.7305,CCGT,10070
2648.7305,Coal,1817.971205
2649.7305,Diesel,35
2649.7305,OCGT,1310.317165
2649.7305,CCGT,10070
2649.7305,Coal,1828.594632
2650.7305,Diesel,35
2650.7305,OCGT,1297.177663
2650.7305,CCGT,10070
2650.7305,Coal,1839.21806
2651.7305,Diesel,35
2651.7305,OCGT,1284.03816
2651.7305,CCGT,10070
2651.7305,Coal,1849.841487
2652.7305,Diesel,35
2652.7305,OCGT,1270.898658
2652.7305,CCGT,10070
2652.7305,Coal,1860.464915
2653.7305,Diesel,35
2653.7305,OCGT,1257.759156
2653.7305,CCGT,10070
2653.7305,Coal,1871.088342
2654.7305,Diesel,35
2654.7305,OCGT,1244.619653
2654.7305,CCGT,10070
2654.7305,Coal,1881.71177
2655.7305,Diesel,35
2655.7305,OCGT,1231.480151
2655.7305,CCGT,10070
2655.7305,Coal,1892.335197
2656.7305,Diesel,35
2656.7305,OCGT,1218.340649
2656.7305,CCGT,10070
2656.7305,Coal,1902.958625
2657.7305,Diesel,35
2657.7305,OCGT,1205.201146
2657.7305,CCGT,10070
2657.7305,Coal,1913.582052
2658.7305,Diesel,35
2658.7305,OCGT,1192.061644
2658.7305,CCGT,10070
2658.7305,Coal,1924.205479
2659.7305,Diesel,35
2659.7305,OCGT,1178.922141
2659.7305,CCGT,10070
2659.7305,Coal,1934.828907
2660.7305,Diesel,35
2660.7305,OCGT,1165.782639
2660.7305,CCGT,10070
2660.7305,Coal,1945.452334
2661.7305,Diesel,35
2661.7305,OCGT,1152.643137
2661.7305,CCGT,10070
2661.7305,Coal,1956.075762
2662.7305,Diesel,35
2662.7305,OCGT,1139.503634
2662.7305,CCGT,10070
2662.7305,Coal,1966.699189
2663.7305,Diesel,35
2663.7305,OCGT,1126.364132
2663.7305,CCGT,10070
2663.7305,Coal,1977.322617
2664.7305,Diesel,35
2664.7305,OCGT,1113.22463
2664.7305,CCGT,10070
2664.7305,Coal,1987.946044
2665.7305,Diesel,35
2665.7305,OCGT,1100.085127
2665.7305,CCGT,10070
2665.7305,Coal,1998.569472
2666.7305,Diesel,35
2666.7305,OCGT,1086.945625
2666.7305,CCGT,10070
2666.7305,Coal,2009.192899
2667.7305,Diesel,35
2667.7305,OCGT,1073.806122
2667.7305,CCGT,10070
2667.7305,Coal,2019.816327
2668.7305,Diesel,35
2668.7305,OCGT,1060.66662
2668.7305,CCGT,10070
2668.7305,Coal,2030.439754
2669.7305,Diesel,35
2669.7305,OCGT,1047.527118
2669.7305,CCGT,10070
2669.7305,Coal,2041.063181
2670.7305,Diesel,35
2670.7305,OCGT,1034.387615
2670.7305,CCGT,10070
2670.7305,Coal,2051.686609
2671.7305,Diesel,35
2671.7305,OCGT,1021.248113
2671.7305,CCGT,10070
2671.7305,Coal,2062.310036
2672.7305,Diesel,35
2672.7305,OCGT,1008.108611
2672.7305,CCGT,10070
2672.7305,Coal,2072.933464
2673.7305,Diesel,35
2673.7305,OCGT,994.9691082
2673.7305,CCGT,10070
2673.7305,Coal,2083.556891
2674.7305,Diesel,35
2674.7305,OCGT,981.8296058
2674.7305,CCGT,10070
2674.7305,Coal,2094.180319
2675.7305,Diesel,35
2675.7305,OCGT,968.6901034
2675.7305,CCGT,10070
2675.7305,Coal,2104.803746
2676.7305,Diesel,35
2676.7305,OCGT,955.5506011
2676.7305,CCGT,10070
2676.7305,Coal,2115.427174
2677.7305,Diesel,35
2677.7305,OCGT,942.4110987
2677.7305,CCGT,10070
2677.7305,Coal,2126.050601
2678.7305,Diesel,35
2678.7305,OCGT,929.2715963
2678.7305,CCGT,10070
2678.7305,Coal,2136.674029
2679.7305,Diesel,35
2679.7305,OCGT,916.1320939
2679.7305,CCGT,10070
2679.7305,Coal,2147.297456
2680.7305,Diesel,35
2680.7305,OCGT,902.9925916
2680.7305,CCGT,10070
2680.7305,Coal,2157.920883
2681.7305,Diesel,35
2681.7305,OCGT,889.8530892
2681.7305,CCGT,10070
2681.7305,Coal,2168.544311
2682.7305,Diesel,35
2682.7305,OCGT,876.7135868
2682.7305,CCGT,10070
2682.7305,Coal,2179.167738
2683.7305,Diesel,35
2683.7305,OCGT,863.5740844
2683.7305,CCGT,10070
2683.7305,Coal,2189.791166
2684.7305,Diesel,35
2684.7305,OCGT,850.4345821
2684.7305,CCGT,10070
2684.7305,Coal,2200.414593
2685.7305,Diesel,35
2685.7305,OCGT,837.2950797
2685.7305,CCGT,10070
2685.7305,Coal,2211.038021
2686.7305,Diesel,35
2686.7305,OCGT,824.1555773
2686.7305,CCGT,10070
2686.7305,Coal,2221.661448
2687.7305,Diesel,35
2687.7305,OCGT,811.0160749
2687.7305,CCGT,10070
2687.7305,Coal,2232.284876
2688.7305,Diesel,35
2688.7305,OCGT,797.8765725
2688.7305,CCGT,10070
2688.7305,Coal,2242.908303
2689.7305,Diesel,35
2689.7305,OCGT,784.7370702
2689.7305,CCGT,10070
2689.7305,Coal,2253.531731
2690.7305,Diesel,35
2690.7305,OCGT,771.5975678
2690.7305,CCGT,10070
2690.7305,Coal,2264.155158
2691.7305,Diesel,35
2691.7305,OCGT,758.4580654
2691.7305,CCGT,10070
2691.7305,Coal,2274.778585
2692.7305,Diesel,35
2692.7305,OCGT,745.318563
2692.7305,CCGT,10070
2692.7305,Coal,2285.402013
2693.7305,Diesel,35
2693.7305,OCGT,732.1790607
2693.7305,CCGT,10070
2693.7305,Coal,2296.02544
2694.7305,Diesel,35
2694.7305,OCGT,719.0395583
2694.7305,CCGT,10070
2694.7305,Coal,2306.648868
2695.7305,Diesel,35
2695.7305,OCGT,705.9000559
2695.7305,CCGT,10070
2695.7305,Coal,2317.272295
2696.7305,Diesel,35
2696.7305,OCGT,692.7605535
2696.7305,CCGT,10070
2696.7305,Coal,2327.895723
2697.7305,Diesel,35
2697.7305,OCGT,679.6210512
2697.7305,CCGT,10070
2697.7305,Coal,2338.51915
2698.7305,Diesel,35
2698.7305,OCGT,666.4815488
2698.7305,CCGT,10070
2698.7305,Coal,2349.142578
2699.7305,Diesel,35
2699.7305,OCGT,653.3420464
2699.7305,CCGT,10070
2699.7305,Coal,2359.766005
2700.7305,Diesel,35
2700.7305,OCGT,640.202544
2700.7305,CCGT,10070
2700.7305,Coal,2370.389432
2701.7305,Diesel,35
2701.7305,OCGT,627.0630417
2701.7305,CCGT,10070
2701.7305,Coal,2381.01286
2702.7305,Diesel,35
2702.7305,OCGT,613.9235393
2702.7305,CCGT,10070
2702.7305,Coal,2391.636287
2703.7305,Diesel,35
2703.7305,OCGT,600.7840369
2703.7305,CCGT,10070
2703.7305,Coal,2402.259715
2704.7305,Diesel,35
2704.7305,OCGT,587.6445345
2704.7305,CCGT,10070
2704.7305,Coal,2412.883142
2705.7305,Diesel,35
2705.7305,OCGT,574.5050321
2705.7305,CCGT,10070
2705.7305,Coal,2423.50657
2706.7305,Diesel,35
2706.7305,OCGT,561.3655298
2706.7305,CCGT,10070
2706.7305,Coal,2434.129997
2707.7305,Diesel,35
2707.7305,OCGT,548.2260274
2707.7305,CCGT,10070
2707.7305,Coal,2444.753425
2708.7305,Diesel,35
2708.7305,OCGT,535.086525
2708.7305,CCGT,10070
2708.7305,Coal,2455.376852
2709.7305,Diesel,35
2709.7305,OCGT,521.9470226
2709.7305,CCGT,10070
2709.7305,Coal,2466.00028
2710.7305,Diesel,35
2710.7305,OCGT,508.8075203
2710.7305,CCGT,10070
2710.7305,Coal,2476.623707
2711.7305,Diesel,35
2711.7305,OCGT,495.6680179
2711.7305,CCGT,10070
2711.7305,Coal,2487.247134
2712.7305,Diesel,35
2712.7305,OCGT,482.5285155
2712.7305,CCGT,10070
2712.7305,Coal,2497.870562
2713.7305,Diesel,35
2713.7305,OCGT,470
2713.7305,CCGT,10069.01064
2713.7305,Coal,2508.709354
2714.7305,Diesel,35
2714.7305,OCGT,470
2714.7305,CCGT,10047.73404
2714.7305,Coal,2523.964271
2715.7305,Diesel,35
2715.7305,OCGT,470
2715.7305,CCGT,10026.45745
2715.7305,Coal,2539.219189
2716.7305,Diesel,35
2716.7305,OCGT,470
2716.7305,CCGT,10005.18085
2716.7305,Coal,2554.474107
2717.7305,Diesel,35
2717.7305,OCGT,470
2717.7305,CCGT,9983.904255
2717.7305,Coal,2569.729024
2718.7305,Diesel,35
2718.7305,OCGT,470
2718.7305,CCGT,9962.62766
2718.7305,Coal,2584.983942
2719.7305,Diesel,35
2719.7305,OCGT,470
2719.7305,CCGT,9941.351064
2719.7305,Coal,2600.23886
2720.7305,Diesel,35
